CPFile	File	O1x	O1y	O2x	O2y	Perp	Date	Time	Tags	Scale	Sex	x1	y1	x2	y2	x3	y3	x4	y4	x5	y5	x6	y6	x7	y7	x8	y8	x9	y9	x10	y10	x11	y11	x12	y12	x13	y13	x14	y14	x15	y15	x16	y16	x17	y17	x18	y18	x19	y19	x20	y20	x21	y21	x22	y22	x23	y23	x24	y24	x25	y25	x26	y26	x27	y27	x28	y28	x29	y29	x30	y30	x31	y31	x32	y32	x33	y33	x34	y34	x35	y35	x36	y36	x37	y37	x38	y38	x39	y39	x40	y40	x41	y41	x42	y42	x43	y43	x44	y44	x45	y45	x46	y46	x47	y47	x48	y48	CS
wing1010	C:\Waiting_Wings\KP\AfPop\PL\2XC\Spline\kp_ef81_1_f_12.tif	112	102.5	103	131.5	KP	12_10_2018	14:39:39	mel	0.01134	MF	 -0.04737245	 -0.11236395	 -0.22175508	 -0.02306333	 -0.23419385	  0.02109237	 -0.14596694	  0.08928209	  0.12197063	  0.05926687	  0.19826762	  0.05209591	 -0.00394730	 -0.06447891	 -0.01328538	 -0.01990222	  0.08353244	 -0.00084023	  0.08417803	  0.01969348	  0.15242488	  0.02246781	  0.17345507	 -0.01083438	  0.20139114	 -0.01565255	  0.18612278	 -0.06968001	  0.14927889	 -0.10491618	  0.10111828	 -0.12086951	  0.05046077	 -0.12447082	  0.00034659	 -0.12093224	 -0.09200601	 -0.10073053	 -0.13802911	 -0.08498442	 -0.18210134	 -0.06189477	 -0.23034937	 -0.00662938	 -0.21501448	  0.05511903	 -0.18066292	  0.07791056	 -0.09325893	  0.09525880	 -0.04777942	  0.09394254	  0.00002351	  0.08849589	  0.05963406	  0.07863817	  0.15704938	  0.03620160	  0.19945800	  0.02627683	 -0.02667267	 -0.08058089	  0.05593169	 -0.03984905	  0.11249080	 -0.02295409	 -0.15515994	 -0.01704686	 -0.08545231	 -0.01648864	  0.03751567	 -0.01219672	  0.14025707	  0.00342178	 -0.17833582	  0.02942348	 -0.12378631	  0.03088407	 -0.05998154	  0.03085072	  0.01287491	  0.02927168	  0.11287812	  0.02064792	 -0.09929632	  0.07753465	 -0.04560828	  0.07006934	  0.01077087	  0.05860527	  0.07239876	  0.04411585	  0.15733114	  0.06372487	 -0.01114533	 -0.04293191	   5.210
wing1011	C:\Waiting_Wings\KP\AfPop\PL\2XC\Spline\kp_ef81_1_f_13.tif	129.5	75.5	113.5	101.5	KP	12_10_2018	14:39:39	mel	0.01134	MF	 -0.04617261	 -0.11555017	 -0.22413964	 -0.02245094	 -0.23508270	  0.02040419	 -0.14150192	  0.09057262	  0.12161028	  0.05950528	  0.19724345	  0.05102250	 -0.00626525	 -0.06791875	 -0.00978777	 -0.01973799	  0.08742477	  0.00005694	  0.08224587	  0.01803963	  0.15614121	  0.02230211	  0.17252097	 -0.00877766	  0.19833169	 -0.01695050	  0.18487288	 -0.06870613	  0.14684130	 -0.10156421	  0.09931466	 -0.11664721	  0.04940596	 -0.12403611	 -0.00077346	 -0.12361016	 -0.09295525	 -0.10219813	 -0.13851299	 -0.08520179	 -0.18248533	 -0.06199059	 -0.23200805	 -0.00730920	 -0.21474604	  0.05420109	 -0.18102433	  0.07720697	 -0.09416533	  0.09619617	 -0.04873510	  0.09516899	 -0.00104648	  0.08967646	  0.05838028	  0.07960285	  0.15566538	  0.03726525	  0.19761582	  0.02776335	 -0.02649090	 -0.08337059	  0.05521137	 -0.04044996	  0.11163953	 -0.02282492	 -0.15629440	 -0.01741020	 -0.08654809	 -0.01636326	  0.03670881	 -0.01315821	  0.13919581	  0.00416274	 -0.17913997	  0.02981324	 -0.12394677	  0.03131967	 -0.05941819	  0.03072619	  0.01426584	  0.02856998	  0.11540946	  0.02092769	 -0.09508188	  0.07742800	 -0.04131800	  0.07104197	  0.01505148	  0.05976393	  0.07629650	  0.04410775	  0.15681117	  0.06353546	 -0.01056404	 -0.04415435	   5.235
wing1012	C:\Waiting_Wings\KP\AfPop\PL\2XC\Spline\kp_ef81_1_f_14.tif	133.5	77.5	115.5	104.5	KP	12_10_2018	14:39:39	mel	0.01134	MF	 -0.05029704	 -0.11291517	 -0.21988637	 -0.02850001	 -0.23498183	  0.02311942	 -0.14121625	  0.09059316	  0.11885709	  0.06003122	  0.19940431	  0.05259550	 -0.00860339	 -0.06658855	 -0.01125925	 -0.01841249	  0.08641758	 -0.00056029	  0.08467731	  0.01824307	  0.15393508	  0.02400604	  0.17295184	 -0.00668810	  0.20183864	 -0.01917815	  0.18514141	 -0.06962012	  0.14758189	 -0.10293747	  0.10020315	 -0.11906095	  0.04986534	 -0.12431114	 -0.00030334	 -0.12196047	 -0.09265037	 -0.10138286	 -0.13862617	 -0.08527222	 -0.18292882	 -0.06234362	 -0.23187564	 -0.00682832	 -0.21533216	  0.05541419	 -0.18094868	  0.07804765	 -0.09361298	  0.09547386	 -0.04817579	  0.09391011	 -0.00046469	  0.08800999	  0.05905021	  0.07769040	  0.15720650	  0.03722880	  0.20021682	  0.02863959	 -0.02974327	 -0.08092546	  0.05447030	 -0.04059315	  0.11157790	 -0.02255774	 -0.15453258	 -0.01803753	 -0.08476967	 -0.01721973	  0.03794125	 -0.01217823	  0.14072195	  0.00400618	 -0.17904156	  0.03029126	 -0.12420627	  0.03118308	 -0.06005397	  0.03071655	  0.01317434	  0.02853178	  0.11389049	  0.02043213	 -0.09560788	  0.07698268	 -0.04258952	  0.06893117	  0.01335965	  0.05856684	  0.07441495	  0.04456683	  0.15602063	  0.06360220	 -0.01121117	 -0.04274193	   5.099
wing1013	C:\Waiting_Wings\KP\AfPop\PL\2XC\Spline\kp_ef81_1_f_15.tif	112.5	92.5	102	120.5	KP	12_10_2018	14:39:39	mel	0.01134	MF	 -0.04985437	 -0.11496039	 -0.22269241	 -0.02364077	 -0.23518177	  0.02220535	 -0.13788610	  0.09120534	  0.11479484	  0.06218486	  0.19773288	  0.05316329	 -0.00482181	 -0.06666015	 -0.00960825	 -0.02003762	  0.08816114	 -0.00009050	  0.08530469	  0.01830464	  0.15719773	  0.02384194	  0.17067765	 -0.00639217	  0.19651729	 -0.01497729	  0.18494072	 -0.06971628	  0.14797389	 -0.10495956	  0.09992521	 -0.12141437	  0.04920057	 -0.12618742	 -0.00120960	 -0.12371511	 -0.09361034	 -0.10256232	 -0.13922430	 -0.08544068	 -0.18302312	 -0.06182862	 -0.23153004	 -0.00694518	 -0.21635192	  0.05493336	 -0.18207885	  0.07803275	 -0.09458072	  0.09523380	 -0.04910135	  0.09398479	 -0.00128619	  0.08878549	  0.05833771	  0.07914465	  0.15581065	  0.03648182	  0.19730357	  0.02909826	 -0.02819089	 -0.08397168	  0.05372761	 -0.04106362	  0.11035694	 -0.02294967	 -0.15561119	 -0.01676805	 -0.08561459	 -0.01669268	  0.03819966	 -0.01292130	  0.14095660	  0.00510408	 -0.17886020	  0.02970661	 -0.12354629	  0.03064404	 -0.05884327	  0.03010127	  0.01502689	  0.02815451	  0.11651694	  0.02086383	 -0.09240771	  0.07800211	 -0.03932892	  0.07024860	  0.01639532	  0.05859199	  0.07729279	  0.04381384	  0.15335515	  0.06596652	 -0.01126227	 -0.04390231	   5.095
wing1014	C:\Waiting_Wings\KP\AfPop\PL\2XC\Spline\kp_ef81_1_f_16.tif	106.5	88.5	100	120	KP	12_10_2018	14:39:39	mel	0.01134	MF	 -0.04851288	 -0.11382426	 -0.22195659	 -0.02481021	 -0.23391726	  0.01938610	 -0.14041514	  0.09078994	  0.11991557	  0.06168909	  0.19879976	  0.05409372	 -0.00289929	 -0.06387965	 -0.01435689	 -0.01926965	  0.08637408	 -0.00012136	  0.08448270	  0.01934494	  0.15452984	  0.02364036	  0.17231473	 -0.00886938	  0.19731609	 -0.01904090	  0.18430536	 -0.07010901	  0.14781874	 -0.10530388	  0.09988664	 -0.12192698	  0.04918158	 -0.12675847	 -0.00105231	 -0.12295928	 -0.09322917	 -0.10168629	 -0.13895980	 -0.08518742	 -0.18281030	 -0.06177080	 -0.23155149	 -0.00685044	 -0.21402410	  0.05321138	 -0.18101497	  0.07697456	 -0.09402282	  0.09610154	 -0.04847994	  0.09495437	 -0.00069474	  0.08939028	  0.05893719	  0.07950526	  0.15632945	  0.03647928	  0.19829224	  0.02907646	 -0.02724987	 -0.08247457	  0.05515335	 -0.04075677	  0.11185504	 -0.02358822	 -0.15591150	 -0.01854631	 -0.08640947	 -0.01625259	  0.03606927	 -0.01317867	  0.13876314	  0.00190634	 -0.17768401	  0.02813029	 -0.12290838	  0.03039387	 -0.05881721	  0.03081329	  0.01436061	  0.02917252	  0.11494659	  0.02093497	 -0.09450857	  0.07895818	 -0.04134990	  0.07174724	  0.01463713	  0.06125260	  0.07550477	  0.04629897	  0.15648459	  0.06627250	 -0.01352186	 -0.04335295	   5.247
wing1015	C:\Waiting_Wings\KP\AfPop\PL\2XC\Spline\kp_ef81_1_f_17.tif	118	90	112	119.5	KP	12_10_2018	14:39:39	mel	0.01134	MF	 -0.04799540	 -0.11326952	 -0.22329381	 -0.02104357	 -0.23250343	  0.02476769	 -0.14677252	  0.08961534	  0.12148588	  0.06106159	  0.19771224	  0.05230613	 -0.00323477	 -0.06551224	 -0.00995685	 -0.02020510	  0.08691805	 -0.00361037	  0.08495876	  0.01780541	  0.15262016	  0.02332233	  0.17335307	 -0.00754292	  0.19847959	 -0.01560599	  0.18482443	 -0.06963413	  0.14753485	 -0.10397895	  0.09985661	 -0.12087353	  0.04923246	 -0.12597418	 -0.00096199	 -0.12210148	 -0.09329446	 -0.10150871	 -0.13915082	 -0.08531681	 -0.18292339	 -0.06172230	 -0.23054111	 -0.00639145	 -0.21471468	  0.05367441	 -0.18148718	  0.07738169	 -0.09438727	  0.09591135	 -0.04892205	  0.09446267	 -0.00125003	  0.08854626	  0.05825246	  0.07828414	  0.15635091	  0.03789056	  0.19797918	  0.02868167	 -0.02581550	 -0.08290755	  0.05626812	 -0.04082613	  0.11282617	 -0.02292567	 -0.15564799	 -0.01627270	 -0.08527887	 -0.01607888	  0.03883656	 -0.01268428	  0.14280494	  0.00180238	 -0.17613958	  0.02946381	 -0.12190007	  0.03064407	 -0.05844779	  0.03031752	  0.01392824	  0.02778821	  0.11346530	  0.02011477	 -0.09989160	  0.07744872	 -0.04607470	  0.06994913	  0.01045459	  0.05850942	  0.07234009	  0.04442941	  0.15689505	  0.06480547	 -0.00679181	 -0.04299764	   5.145
wing1017	C:\Waiting_Wings\KP\AfPop\PL\2XC\Spline\kp_ef81_1_f_19.tif	119	62	105.5	90	KP	12_10_2018	14:39:39	mel	0.01134	MF	 -0.05143909	 -0.11141233	 -0.22404578	 -0.02335301	 -0.23435524	  0.01817320	 -0.14440786	  0.08827350	  0.12370997	  0.05998852	  0.19792628	  0.05207363	 -0.00574796	 -0.06284610	 -0.01500010	 -0.01850470	  0.08578815	  0.00028731	  0.08442813	  0.01845343	  0.15871597	  0.02242763	  0.17342557	 -0.01016886	  0.19866257	 -0.01964455	  0.18594510	 -0.07013231	  0.14713261	 -0.10327722	  0.09936479	 -0.11795083	  0.04919379	 -0.12273034	 -0.00064451	 -0.12030586	 -0.09273844	 -0.10060706	 -0.13866264	 -0.08495743	 -0.18298396	 -0.06239257	 -0.23229266	 -0.00697848	 -0.21271938	  0.05260764	 -0.17960038	  0.07514321	 -0.09379019	  0.09587577	 -0.04836740	  0.09556644	 -0.00063003	  0.09040535	  0.05887281	  0.08048902	  0.15644459	  0.03803407	  0.19818666	  0.02671168	 -0.02960555	 -0.07979424	  0.05414678	 -0.03884003	  0.11185304	 -0.02309072	 -0.15779019	 -0.01803355	 -0.08788507	 -0.01667685	  0.03512551	 -0.01148289	  0.13867706	  0.00182150	 -0.17780417	  0.02565970	 -0.12242983	  0.02809576	 -0.05763489	  0.02942591	  0.01636125	  0.02861115	  0.11792679	  0.02144165	 -0.09752321	  0.07731645	 -0.04286714	  0.07050934	  0.01434045	  0.05866127	  0.07687456	  0.04382017	  0.15817641	  0.06397493	 -0.01031315	 -0.04066830	   5.146
wing1018	C:\Waiting_Wings\KP\AfPop\PL\2XC\Spline\kp_ef81_1_f_20.tif	133.5	81.5	118.5	112	KP	12_10_2018	14:39:39	mel	0.01134	MF	 -0.05121605	 -0.11293144	 -0.22107840	 -0.02534952	 -0.23172102	  0.02098998	 -0.15069055	  0.08864124	  0.12371984	  0.05856248	  0.20032281	  0.05097290	 -0.00276241	 -0.06380260	 -0.00726433	 -0.01832017	  0.08327555	  0.00008942	  0.08140246	  0.01851117	  0.15808092	  0.02386856	  0.17389586	 -0.00496740	  0.19799406	 -0.02376168	  0.18422393	 -0.07111581	  0.14539558	 -0.10344178	  0.09785926	 -0.11835614	  0.04777111	 -0.12422989	 -0.00215192	 -0.12197003	 -0.09417145	 -0.10118320	 -0.13992777	 -0.08488925	 -0.18386236	 -0.06158892	 -0.23059794	 -0.00537255	 -0.21274502	  0.05271852	 -0.18049610	  0.07651659	 -0.09423342	  0.09723748	 -0.04870989	  0.09598072	 -0.00109549	  0.08968163	  0.05819486	  0.07860042	  0.15607544	  0.03765744	  0.19959007	  0.02745765	 -0.02851879	 -0.08178280	  0.05516008	 -0.03935929	  0.11262184	 -0.02096039	 -0.15384880	 -0.01870731	 -0.08429447	 -0.01669376	  0.03822735	 -0.01156259	  0.14071586	  0.00427893	 -0.17624913	  0.02701113	 -0.12133786	  0.02873616	 -0.05710658	  0.02948597	  0.01615672	  0.02793998	  0.11681881	  0.02214627	 -0.10290013	  0.07963632	 -0.04758687	  0.07027590	  0.01049527	  0.05783472	  0.07423196	  0.04328466	  0.15943055	  0.06367440	 -0.00709344	 -0.04144411	   5.177
wing1019	C:\Waiting_Wings\KP\AfPop\PL\2XC\Spline\kp_ef81_2_f_02.tif	121.5	127	116.5	156.5	KP	12_10_2018	14:39:39	mel	0.01134	MF	 -0.04611244	 -0.11383185	 -0.22273296	 -0.02232152	 -0.23361883	  0.02081169	 -0.14805325	  0.08921241	  0.12335440	  0.06074656	  0.19711739	  0.05107623	 -0.00524373	 -0.06438773	 -0.00802892	 -0.01977875	  0.08457272	 -0.00141564	  0.08256871	  0.01787180	  0.15962449	  0.02067766	  0.17145921	 -0.00851819	  0.19577307	 -0.01564229	  0.18395920	 -0.06859598	  0.14741704	 -0.10359577	  0.09995962	 -0.12162253	  0.04915832	 -0.12635491	 -0.00106801	 -0.12242950	 -0.09317960	 -0.10122371	 -0.13905099	 -0.08523439	 -0.18292677	 -0.06197378	 -0.23053717	 -0.00678092	 -0.21511137	  0.05339255	 -0.18176305	  0.07682849	 -0.09489585	  0.09654622	 -0.04934408	  0.09573966	 -0.00156260	  0.09034476	  0.05799792	  0.08034026	  0.15532474	  0.03739793	  0.19664894	  0.02782730	 -0.02731875	 -0.08101347	  0.05481518	 -0.03936963	  0.11107991	 -0.02235509	 -0.15514813	 -0.01686885	 -0.08584598	 -0.01629580	  0.03667653	 -0.01294678	  0.13865581	  0.00345270	 -0.17724729	  0.02826369	 -0.12183264	  0.03009905	 -0.05698044	  0.03032321	  0.01710375	  0.02899048	  0.11869122	  0.01975146	 -0.09937100	  0.07739079	 -0.04391685	  0.07054698	  0.01453611	  0.06018498	  0.07790762	  0.04442875	  0.15757606	  0.06283772	 -0.01108726	 -0.04252624	   5.197
wing1020	C:\Waiting_Wings\KP\AfPop\PL\2XC\Spline\kp_ef81_2_f_03.tif	124.5	106	111	135.5	KP	12_10_2018	14:39:39	mel	0.01134	MF	 -0.04705202	 -0.11417078	 -0.22402542	 -0.02260931	 -0.23354935	  0.02424511	 -0.14197413	  0.09004213	  0.12193848	  0.05954838	  0.19411020	  0.05437493	 -0.00362518	 -0.06437652	 -0.01314793	 -0.01983733	  0.09059566	  0.00056719	  0.08328287	  0.01943791	  0.15993622	  0.02448136	  0.17230185	 -0.00799170	  0.19553122	 -0.01884717	  0.18464452	 -0.07077399	  0.14699758	 -0.10537289	  0.09896045	 -0.12153860	  0.04836611	 -0.12588083	 -0.00172448	 -0.12212720	 -0.09422645	 -0.10268255	 -0.14030382	 -0.08696651	 -0.18423560	 -0.06326342	 -0.23161671	 -0.00719615	 -0.21554593	  0.05320553	 -0.18210484	  0.07662229	 -0.09511539	  0.09535015	 -0.04965528	  0.09414711	 -0.00193951	  0.08852238	  0.05758654	  0.07858144	  0.15564296	  0.03768977	  0.19458172	  0.03007873	 -0.02634624	 -0.08251113	  0.05524852	 -0.03948788	  0.11161177	 -0.02159357	 -0.15686975	 -0.01741318	 -0.08748768	 -0.01672101	  0.03515394	 -0.01307348	  0.13741753	  0.00320640	 -0.17696366	  0.02944632	 -0.12155553	  0.03054139	 -0.05672840	  0.03035678	  0.01723999	  0.02846494	  0.11879498	  0.02226937	 -0.09500651	  0.07736220	 -0.04077335	  0.06979187	  0.01636014	  0.05919658	  0.07865158	  0.04469637	  0.15517792	  0.06439182	 -0.00855962	 -0.04218323	   5.113
wing1021	C:\Waiting_Wings\KP\AfPop\PL\2XC\Spline\kp_ef81_2_f_04.tif	131	101	118	131	KP	12_10_2018	14:39:39	mel	0.01134	MF	 -0.04607422	 -0.11353957	 -0.22441053	 -0.02213818	 -0.23579912	  0.02129805	 -0.13978076	  0.09048184	  0.11911136	  0.06071684	  0.19750664	  0.05400416	 -0.00290767	 -0.06409433	 -0.00884009	 -0.02041709	  0.08584014	 -0.00290870	  0.08107883	  0.01729818	  0.15482493	  0.02397057	  0.17464441	 -0.00899216	  0.19782068	 -0.01637750	  0.18643898	 -0.06989595	  0.14851672	 -0.10392321	  0.10075358	 -0.12053143	  0.05022054	 -0.12693957	 -0.00009498	 -0.12293913	 -0.09192893	 -0.10038017	 -0.13745100	 -0.08353252	 -0.18146059	 -0.06088101	 -0.23242977	 -0.00776612	 -0.21522956	  0.05496218	 -0.18100247	  0.07806481	 -0.09353551	  0.09490012	 -0.04812814	  0.09358125	 -0.00035588	  0.08845761	  0.05918882	  0.07898534	  0.15656573	  0.03674925	  0.19761177	  0.03044408	 -0.02586268	 -0.08158800	  0.05710266	 -0.04022763	  0.11361539	 -0.02234605	 -0.15758275	 -0.01674252	 -0.08810107	 -0.01564470	  0.03469903	 -0.01390183	  0.13684966	  0.00207110	 -0.18030344	  0.03021303	 -0.12513535	  0.03105823	 -0.06064197	  0.03042931	  0.01294408	  0.02816893	  0.11420505	  0.01972425	 -0.09449179	  0.07700915	 -0.04149283	  0.06962282	  0.01419163	  0.05831521	  0.07510975	  0.04417194	  0.15509894	  0.06417848	 -0.01089821	 -0.04316935	   5.121
wing1022	C:\Waiting_Wings\KP\AfPop\PL\2XC\Spline\kp_ef81_2_f_05.tif	125	109	113.5	138.5	KP	12_10_2018	14:39:39	mel	0.01134	MF	 -0.04700012	 -0.11234048	 -0.22501445	 -0.02334579	 -0.23519785	  0.02480561	 -0.14042760	  0.08971106	  0.12077130	  0.06151157	  0.19840340	  0.05242069	 -0.00207827	 -0.06426666	 -0.01329394	 -0.02010706	  0.08418149	 -0.00235461	  0.08342045	  0.01824654	  0.15552309	  0.02387060	  0.17274331	 -0.00879037	  0.19694041	 -0.01743953	  0.18600643	 -0.07011814	  0.14751639	 -0.10372282	  0.09974984	 -0.11962005	  0.04936640	 -0.12473435	 -0.00063443	 -0.12101530	 -0.09278087	 -0.10051713	 -0.13877389	 -0.08500121	 -0.18319565	 -0.06259255	 -0.23328037	 -0.00764142	 -0.21485840	  0.05423236	 -0.18075698	  0.07639122	 -0.09413590	  0.09523302	 -0.04874822	  0.09426676	 -0.00110773	  0.08861270	  0.05837577	  0.07849411	  0.15671754	  0.03855313	  0.19791783	  0.02923412	 -0.02552990	 -0.08146979	  0.05624713	 -0.04009757	  0.11242404	 -0.02258218	 -0.15772357	 -0.01784650	 -0.08757492	 -0.01688470	  0.03592489	 -0.01272266	  0.13956604	  0.00197848	 -0.17763022	  0.02811195	 -0.12266711	  0.02961104	 -0.05835473	  0.02973293	  0.01507480	  0.02810890	  0.11591677	  0.02055431	 -0.09476343	  0.07688982	 -0.04149121	  0.06969061	  0.01460489	  0.05927193	  0.07565960	  0.04459769	  0.15683308	  0.06502288	 -0.01286511	 -0.04394317	   5.157
wing1023	C:\Waiting_Wings\KP\AfPop\PL\2XC\Spline\kp_ef81_2_f_06.tif	118.5	100.5	105	130	KP	12_10_2018	14:39:39	mel	0.01134	MF	 -0.04607284	 -0.11251808	 -0.22255694	 -0.02512368	 -0.23593928	  0.02105834	 -0.14367476	  0.08954061	  0.12058880	  0.06124313	  0.19997946	  0.05170435	 -0.00369747	 -0.06224523	 -0.01303807	 -0.02057169	  0.08412244	 -0.00202290	  0.08259285	  0.01902858	  0.15861453	  0.02151181	  0.17083255	 -0.00915619	  0.19823141	 -0.01851883	  0.18225541	 -0.06802309	  0.14781223	 -0.10452401	  0.09974722	 -0.12041189	  0.04921921	 -0.12446098	 -0.00077933	 -0.12077473	 -0.09285252	 -0.10031682	 -0.13866319	 -0.08438904	 -0.18276838	 -0.06161107	 -0.23271380	 -0.00718122	 -0.21507799	  0.05476260	 -0.18101802	  0.07735592	 -0.09409284	  0.09527610	 -0.04870482	  0.09430074	 -0.00097631	  0.08914633	  0.05857753	  0.07960228	  0.15581891	  0.03687290	  0.19940710	  0.02871124	 -0.02674359	 -0.08035908	  0.05478534	 -0.03880485	  0.11064751	 -0.02165114	 -0.15612030	 -0.01824061	 -0.08631605	 -0.01738633	  0.03682157	 -0.01249661	  0.13970140	  0.00352222	 -0.17926704	  0.02833332	 -0.12366996	  0.03007986	 -0.05861295	  0.03019231	  0.01569064	  0.02873861	  0.11763306	  0.02015033	 -0.09642672	  0.07574389	 -0.04192968	  0.06887976	  0.01548307	  0.05888512	  0.07796991	  0.04429286	  0.15745446	  0.06448548	 -0.01227376	 -0.04263062	   5.189
wing1025	C:\Waiting_Wings\KP\AfPop\PL\2XC\Spline\kp_ef81_2_f_13.tif	110.5	111.5	99	141	KP	12_10_2018	14:39:39	mel	0.01134	MF	 -0.04669270	 -0.10962005	 -0.22430934	 -0.02528778	 -0.23494658	  0.01746117	 -0.14900662	  0.08881417	  0.12120679	  0.05746645	  0.20019634	  0.05005371	 -0.00650417	 -0.06270830	 -0.01028280	 -0.01859400	  0.08085706	 -0.00201711	  0.07735423	  0.01716688	  0.16446630	  0.02205687	  0.17290101	 -0.01022022	  0.19934398	 -0.01837997	  0.18288419	 -0.06782049	  0.14732393	 -0.10346071	  0.09930948	 -0.11801113	  0.04917250	 -0.12100714	 -0.00044109	 -0.11738044	 -0.09238160	 -0.09874904	 -0.13840797	 -0.08417887	 -0.18305622	 -0.06268685	 -0.23333139	 -0.00756345	 -0.21336153	  0.05276145	 -0.18071362	  0.07646128	 -0.09435701	  0.09671021	 -0.04897087	  0.09548471	 -0.00142973	  0.08944504	  0.05771749	  0.07862931	  0.15403611	  0.03540525	  0.19990398	  0.02658128	 -0.02701533	 -0.07792633	  0.05577406	 -0.03836110	  0.11219655	 -0.02251483	 -0.15724146	 -0.01730567	 -0.08711988	 -0.01575135	  0.03613097	 -0.01068167	  0.13979141	  0.00311552	 -0.17925049	  0.02712593	 -0.12291511	  0.02936355	 -0.05702061	  0.02995459	  0.01817256	  0.02810675	  0.12150569	  0.02068055	 -0.10040806	  0.07665346	 -0.04404565	  0.06935785	  0.01527167	  0.05833319	  0.07968362	  0.04234081	  0.15768740	  0.06158676	 -0.00967746	 -0.04089024	   5.206
wing1026	C:\Waiting_Wings\KP\AfPop\PL\2XC\Spline\kp_ef81_2_f_16.tif	125	105.5	112	131.5	KP	12_10_2018	14:39:39	mel	0.01134	MF	 -0.04778521	 -0.11442141	 -0.22519057	 -0.02177357	 -0.23692141	  0.02116012	 -0.13816648	  0.08993070	  0.12097745	  0.05861411	  0.19660438	  0.05274803	 -0.00619401	 -0.06631920	 -0.01152081	 -0.01829752	  0.08573070	 -0.00023520	  0.08390450	  0.01810045	  0.15655567	  0.02215804	  0.17124442	 -0.00955394	  0.19866513	 -0.01339638	  0.18605121	 -0.06918447	  0.14777660	 -0.10271142	  0.10022283	 -0.11878447	  0.04997800	 -0.12513722	 -0.00025729	 -0.12330798	 -0.09227500	 -0.10170155	 -0.13785863	 -0.08495250	 -0.18188650	 -0.06215859	 -0.23240501	 -0.00857998	 -0.21636069	  0.05506865	 -0.18146908	  0.07719674	 -0.09423543	  0.09408980	 -0.04893169	  0.09280553	 -0.00132460	  0.08739988	  0.05808740	  0.07761859	  0.15548122	  0.03619978	  0.19732758	  0.02953516	 -0.02721630	 -0.08277820	  0.05382961	 -0.03931341	  0.11034518	 -0.02231559	 -0.15744881	 -0.01783388	 -0.08751819	 -0.01597408	  0.03563656	 -0.01327113	  0.13892955	  0.00173587	 -0.17998647	  0.03000452	 -0.12449451	  0.03149207	 -0.05962258	  0.03044368	  0.01452267	  0.02869317	  0.11617874	  0.02022762	 -0.09225358	  0.07844478	 -0.03913056	  0.07103795	  0.01668727	  0.05979006	  0.07757457	  0.04503457	  0.15611358	  0.06481883	 -0.00797144	 -0.04234701	   5.178
wing1027	C:\Waiting_Wings\KP\AfPop\PL\2XC\Spline\kp_ef81_2_f_17.tif	98.5	129	92.5	159	KP	12_10_2018	14:39:39	mel	0.01134	MF	 -0.04879147	 -0.11245074	 -0.22404500	 -0.02337724	 -0.23504275	  0.02124707	 -0.14214022	  0.08824821	  0.12045100	  0.06049308	  0.19883817	  0.05120292	 -0.00546537	 -0.06466402	 -0.01309121	 -0.01972421	  0.08588413	 -0.00052719	  0.08141493	  0.01886676	  0.16105226	  0.02296447	  0.17125672	 -0.00865213	  0.19492805	 -0.01739397	  0.18544286	 -0.06957331	  0.14658777	 -0.10316582	  0.09868669	 -0.11714490	  0.04864434	 -0.12194552	 -0.00114327	 -0.11995532	 -0.09352440	 -0.10174226	 -0.13978708	 -0.08685541	 -0.18416045	 -0.06383572	 -0.23195839	 -0.00741761	 -0.21539711	  0.05380657	 -0.18125313	  0.07581106	 -0.09482337	  0.09399846	 -0.04952583	  0.09379007	 -0.00178372	  0.08960378	  0.05783520	  0.08090962	  0.15411925	  0.03523418	  0.19968073	  0.02824044	 -0.02673593	 -0.08238182	  0.05431039	 -0.03979249	  0.11075365	 -0.02287579	 -0.15659609	 -0.01792891	 -0.08644016	 -0.01688401	  0.03726354	 -0.01191689	  0.14073858	  0.00372714	 -0.17909575	  0.02890574	 -0.12324177	  0.03052661	 -0.05789366	  0.03104722	  0.01672063	  0.02971547	  0.11911887	  0.02161269	 -0.09447004	  0.07792773	 -0.03992786	  0.07058271	  0.01705984	  0.05807364	  0.07935128	  0.04256666	  0.15687684	  0.06367069	 -0.01068171	 -0.04256770	   5.296
